"bookId","title","series","author","rating","description","language","isbn","genres","characters","bookFormat","edition","pages","publisher","publishDate","firstPublishDate","awards","numRatings","ratingsByStars","likedPercent","setting","coverImg","bbeScore","bbeVotes","price"
"119073.The_Name_of_the_Rose","The Name of the Rose","","Umberto Eco, William Weaver (Translator)","4.12","The year is 1327. Benedictines in a wealthy Italian abbey are suspected of heresy, and Brother William of Baskerville arrives to investigate. When his delicate mission is suddenly overshadowed by seven bizarre deaths, Brother William turns detective. His tools are the logic of Aristotle, the theology of Aquinas, the empirical insights of Roger Bacon—all sharpened to a glistening edge by wry humor and a ferocious curiosity. He collects evidence, deciphers secret symbols and coded manuscripts, and digs into the eerie labyrinth of the abbey, where “the most interesting things happen at night.”","English","9780156001311","['Fiction', 'Historical Fiction', 'Mystery', 'Classics', 'Historical', 'Literature', 'Crime', 'Italian Literature', 'Italy', 'Novels']","['William of Baskerville', 'Adso of Melk', 'Abo of Fossanova', 'Severinus of Sankt Wendel', 'Malachi of Hildesheim', 'Berengar of Arundel', 'Venantius of Salvemec', 'Jorge of Burgos', 'Remigio of Varagine', 'Salvatore of Montferrat', 'Nicholas of Morimondo', 'Ubertino of Casale', 'Bernard Gui', 'Benno of Uppsala', 'Alinardo of Grottaferrata', 'Michael of Cesena']","Paperback","First Harvest edition 1994","536","Harvest Books","09/28/94","10/28/80","['إمبيرتو', 'Premio Strega (1981)', 'Los Angeles Times Book Prize Nominee for Fiction (1983)', 'Edgar Award Nominee for Best Novel (1984)', 'PEN Translation Prize for William Weaver (1984)', 'Premio Anghiari (1981)', ""Premio Il Libro dell'anno (1981)"", 'Prix Médicis Etranger (1982)', 'このミステリーがすごい！ for Best Translated Mystery Novel of the Year in Japan (1991)']","301153","['130650', '103696', '46884', '13442', '6481']","93","['Italian Benedictine monastery (Italy)', 'Italy']","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415375471l/119073.jpg","132314","1535",4.07
"10365.Where_the_Red_Fern_Grows","Where the Red Fern Grows","","Wilson Rawls","4.08","A loving threesome, they ranged the dark hills and river bottoms of Cherokee country. Old Dan had the brawn. Little Ann had the brains, and Billy had the will to make them into the finest hunting team in the valley. Glory and victory were coming to them, but sadness waited too. Where the Red Fern Grows is an exciting tale of love and adventure you'll never forget.","English","9780375806810","['Classics', 'Fiction', 'Young Adult', 'Childrens', 'Animals', 'Historical Fiction', 'Middle Grade', 'School', 'Realistic Fiction', 'Read For School']","['Billy Colman', 'Old Dan', 'Little Ann']","Mass Market Paperback","","272","Yearling","05/09/00","10/28/61","[""Massachusetts Children's Book Award (1987)"", ""North Dakota Children's Choice Award (1981)""]","342208","['146676', '108350', '61829', '17478', '7875']","93","['Ozark Mountains (United States)', 'Oklahoma (United States)']","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518702249l/10365.jpg","131268","1528",5.4
"15881.Harry_Potter_and_the_Chamber_of_Secrets","Harry Potter and the Chamber of Secrets","Harry Potter #2","J.K. Rowling, Mary GrandPré (Illustrator)","4.43","Ever since Harry Potter had come home for the summer, the Dursleys had been so mean and hideous that all Harry wanted was to get back to the Hogwarts School for Witchcraft and Wizardry. But just as he’s packing his bags, Harry receives a warning from a strange impish creature who says that if Harry returns to Hogwarts, disaster will strike.And strike it does. For in Harry’s second year at Hogwarts, fresh torments and horrors arise, including an outrageously stuck-up new professor and a spirit who haunts the girls’ bathroom. But then the real trouble begins – someone is turning Hogwarts students to stone. Could it be Draco Malfoy, a more poisonous rival than ever? Could it possible be Hagrid, whose mysterious past is finally told? Or could it be the one everyone at Hogwarts most suspects… Harry Potter himself!","English","9780439064866","['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Childrens', 'Middle Grade', 'Adventure', 'Audiobook', 'Classics', 'Science Fiction Fantasy']","['Draco Malfoy', 'Ron Weasley', 'Petunia Dursley', 'Vernon Dursley', 'Dudley Dursley', 'Severus Snape', 'Rubeus Hagrid', 'Lord Voldemort', 'Minerva McGonagall', 'Neville Longbottom', 'Fred Weasley', 'George Weasley', 'Percy Weasley', 'Ginny Weasley', 'Colin Creevey', 'Filius Flitwick', 'Gilderoy Lockhart', 'Lucius Malfoy', 'Pomona Sprout', 'Arthur Weasley', 'Molly Weasley', 'Cornelius Fudge', 'Poppy Pomfrey', 'Oliver Wood', 'Dobby', 'Parvati Patil', 'Dean Thomas', 'James Potter', 'Seamus Finnigan', 'Rolanda Hooch', 'Katie Bell', 'Albus Dumbledore', 'Harry Potter', 'Hermione Granger']","Hardcover","First American Edition","341","Arthur A. Levine Books / Scholastic Inc.","06/02/99","07/02/98","[""Mythopoeic Fantasy Award for Children's Literature (2008)"", 'British Book Award (1999)', 'Prijs van de Jonge Jury (2002)', 'Books I Loved Best Yearly (BILBY) Awards for Older Readers (2006)', 'Colorado Blue Spruce Young Adult Book Award (2008)', 'Golden Archer Award for Middle/Junior High (2008)', 'Nestlé Smarties Book Prize for 9–11 years (1998)']","2725847","['1608855', '748165', '302543', '52312', '13972']","98","['Hogwarts School of Witchcraft and Wizardry (United Kingdom)', 'Hogwarts School of Witchcraft and Wizardry (United Kingdom)', 'Hogwarts School of Witchcraft and Wizardry (United Kingdom)', 'Hogwarts School of Witchcraft and Wizardry (United Kingdom)']","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474169725l/15881._SY475_.jpg","130666","1567",4.17
"22034.The_Godfather","The Godfather","The Godfather #1","Mario Puzo, Robert Thompson (Introduction), Peter Bart (Afterword)","4.36","The Godfather—the epic tale of crime and betrayal that became a global phenomenon.Almost fifty years ago, a classic was born. A searing portrayal of the Mafia underworld, The Godfather introduced readers to the first family of American crime fiction, the Corleones, and their powerful legacy of tradition, blood, and honor. The seduction of power, the pitfalls of greed, and the allegiance to family—these are the themes that have resonated with millions of readers around the world and made The Godfather the definitive novel of the violent subculture that, steeped in intrigue and controversy, remains indelibly etched in our collective consciousness.~penguin.com","English","9999999999999","['Fiction', 'Classics', 'Crime', 'Thriller', 'Historical Fiction', 'Mystery', 'Drama', 'Novels', 'Literature', 'American']","['Don Vito Corleone', 'Michael ""Mike"" Corleone', 'Santino ""Sonny"" Corleone', 'Constanzia ""Connie"" Corleone', 'Fredo ""Freddie"" Corleone', 'Tom Hagen', 'Johnny Fontane', 'Peter ""Pete"" Clemenza', 'Al Neri', 'Rocco Lampone', 'Luca Brasi', 'Michael ""Mike"" Corleone', 'Santino ""Sonny"" Corleone', 'Constanzia ""Connie"" Corleone', 'Fredo ""Freddie"" Corleone', 'Tom Hagen', 'Johnny Fontane', 'Peter ""Pete"" Clemenza', 'Luca Brasi']","Paperback","US","448","NAL","03/01/02","03/10/69","[]","334837","['185806', '101665', '35384', '7682', '4300']","96","['United States of America', 'New York State (United States)', 'Sicily (Italy)']","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394988109l/22034._SY475_.jpg","128488","1519",""
"12296.The_Scarlet_Letter","The Scarlet Letter","","Nathaniel Hawthorne, Thomas E. Connolly (Annotations), Nina Baym (Introduction)","3.41","Nathaniel Hawthorne's THE SCARLET LETTER reaches to our nation's historical and moral roots for the material of great tragedy. Set in an early New England colony, the novel shows the terrible impact a single, passionate act has on the lives of three members of the community: the defiant Hester Prynne; the fiery, tortured Reverend Dimmesdale; and the obsessed, vengeful Chillingworth.With THE SCARLET LETTER, Hawthorne became the first American novelist to forge from our Puritan heritage a universal classic, a masterful exploration of humanity's unending struggle with sin, guilt and pride.","English","9780142437261","['Classics', 'Fiction', 'Historical Fiction', 'School', 'Literature', 'High School', 'Read For School', 'Historical', 'Classic Literature', 'American']","['Hester Prynne', 'Arthur Dimmesdale', 'Roger Chillingworth', 'Pearl Prynne']","Paperback","Penguin Classics","279","Penguin Books","02/27/03","03/16/50","[]","706272","['130845', '210419', '225668', '96782', '42558']","80","['Boston, Massachusetts (United States)']","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404810944l/12296.jpg","128261","1597",1.91
"168642.In_Cold_Blood","In Cold Blood","","Truman Capote","4.07","On November 15, 1959, in the small town of Holcomb, Kansas, four members of the Clutter family were savagely murdered by blasts from a shotgun held a few inches from their faces. There was no apparent motive for the crime, and there were almost no clues. As Truman Capote reconstructs the murder and the investigation that led to the capture, trial, and execution of the killers, he generates both mesmerizing suspense and astonishing empathy. At the center of his study are the amoral young killers Perry Smith and Dick Hickcock, who, vividly drawn by Capote, are shown to be reprehensible yet entirely and frighteningly human. In Cold Blood is a seminal work of modern prose, a remarkable synthesis of journalistic skill and powerfully evocative narrative.","English","9780679745587","['Nonfiction', 'Classics', 'True Crime', 'Crime', 'Mystery', 'History', 'Literature', 'Thriller', 'American', 'Biography']","['Perry Edward Smith', 'Richard Hickock', 'Herb Clutter', 'Bonnie Clutter', 'Nancy Clutter', 'Kenyon Clutter', 'Alvin Dewey']","Paperback","First Vintage International edition","343","Vintage","10/28/94","10/28/65","['Edgar Award for Best Fact Crime (1966)']","529229","['213888', '189463', '88958', '22917', '14003']","93","['Holcomb, Kansas (United States)']","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1424931136l/168642.jpg","125917","1494",6.58
"36236124-fight-club","Fight Club","","Chuck Palahniuk (Goodreads Author)","4.19","Chuck Palahniuk showed himself to be his generation’s most visionary satirist in this, his first book. Fight Club’s estranged narrator leaves his lackluster job when he comes under the thrall of Tyler Durden, an enigmatic young man who holds secret after-hours boxing matches in the basement of bars. There, two men fight ""as long as they have to."" This is a gloriously original work that exposes the darkness at the core of our modern world.","English","9780393355949","['Fiction', 'Contemporary', 'Classics', 'Thriller', 'Novels', 'Mystery', 'Adult', 'Literature', 'American', 'Adult Fiction']","['The Narrator', 'Tyler Durden', 'Marla Singer']","Paperback","","218","W. W. Norton Company","05/01/18","10/28/96","['Oregon Book Award for Fiction (1997)']","498931","['222307', '178182', '74019', '17352', '7071']","95","['United States of America']","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1558216416l/36236124._SY475_.jpg","125348","1445",10.16
"3431.The_Five_People_You_Meet_in_Heaven","The Five People You Meet in Heaven","The Five People You Meet in Heaven #1","Mitch Albom (Goodreads Author)","3.94","From the author of the phenomenal #1 New York Times bestseller Tuesdays with Morrie, a novel that explores the unexpected connections of our lives, and the idea that heaven is more than a place; it's an answer. Eddie is a wounded war veteran, an old man who has lived, in his mind, an uninspired life. His job is fixing rides at a seaside amusement park. On his 83rd birthday, a tragic accident kills him as he tries to save a little girl from a falling cart. He awakes in the afterlife, where he learns that heaven is not a destination. It's a place where your life is explained to you by five people, some of whom you knew, others who may have been strangers. One by one, from childhood to soldier to old age, Eddie's five people revisit their connections to him on earth, illuminating the mysteries of his ""meaningless"" life, and revealing the haunting secret behind the eternal question: ""Why was I here?""","English","9781401308582","['Fiction', 'Inspirational', 'Contemporary', 'Fantasy', 'Adult', 'Spirituality', 'Classics', 'Adult Fiction', 'Philosophy', 'Novels']","['Eddie', 'Marguerite', 'Tala', 'Blue Man', 'Steve Rogers', 'Ruby']","Paperback","First","196","Hyperion","09/23/03","09/01/03","['Lincoln Award Nominee (2008)']","578095","['210367', '189807', '125731', '37953', '14237']","91","['United States of America']","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388200541l/3431.jpg","125048","1441",3.57
"6339664-hush-hush","Hush, Hush","Hush, Hush #1","Becca Fitzpatrick (Goodreads Author)","3.97","A SACRED OATHA FALLEN ANGELA FORBIDDEN LOVERomance was not part of Nora Grey's plan. She's never been particularly attracted to the boys at her school, no matter how hard her best friend, Vee, pushes them at her. Not until Patch comes along. With his easy smile and eyes that seem to see inside her, Patch draws Nora to him against her better judgment.But after a series of terrifying encounters, Nora's not sure whom to trust. Patch seems to be everywhere she is and seems to know more about her than her closest friends. She can't decide whether she should fall into his arms or run and hide. And when she tries to seek some answers, she finds herself near a truth that is way more unsettling than anything Patch makes her feel.For she is right in the middle of an ancient battle between the immortal and those that have fallen - and, when it comes to choosing sides, the wrong choice will cost Nora her life.","English","9781416989417","['Young Adult', 'Fantasy', 'Romance', 'Paranormal', 'Angels', 'Paranormal Romance', 'Supernatural', 'Fiction', 'Urban Fantasy', 'Young Adult Fantasy']","['Nora Grey', 'Jev ""Patch"" Cipriano', 'Vee Sky', 'Marcie Millar', 'Rixon', 'Elliot Saunders']","Hardcover","First Edition","391","Simon & Schuster BFYR","10/13/09","","['Goodreads Choice Award Nominee for Young Adult Series (2009)']","573419","['249642', '148930', '105483', '43911', '25453']","88","['Coldwater, Maine (United States)']","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358261334l/6339664.jpg","124749","1379",2.55
"233093.The_Cat_in_the_Hat","The Cat in the Hat","The Cat in the Hat #1","Dr. Seuss","4.17","Poor Sally and her brother. It's cold and wet and they're stuck in the house with nothing to do . . . until a giant cat in a hat shows up, transforming the dull day into a madcap adventure and almost wrecking the place in the process! Written by Dr. Seuss in 1957 in response to the concern that ""pallid primers [with] abnormally courteous, unnaturally clean boys and girls' were leading to growing illiteracy among children, The Cat in the Hat (the first Random House Beginner Book) changed the way our children learn how to read.Book Details: 
   Format: Hardcover 
   Publication Date: 3/12/1957 
   Pages: 72 
   Reading Level: Age 3 and Up 
 ","English","9780394800011","['Childrens', 'Picture Books', 'Classics', 'Fiction', 'Poetry', 'Fantasy', 'Humor', 'Animals', 'Kids', 'Cats']","['The Cat in the Hat']","Hardcover","","61","Random House Books for Young Readers","10/28/85","03/12/57","['Books I Loved Best Yearly (BILBY) Awards for Early Readers (2004, 2012) (2004)']","427837","['214928', '110671', '72386', '19609', '10243']","93","[]","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468890477l/233093._SX318_.jpg","120396","1483",0.85
"30165203-american-gods","American Gods","American Gods #1","Neil Gaiman (Goodreads Author)","4.11","Days before his release from prison, Shadow's wife, Laura, dies in a mysterious car crash. Numbly, he makes his way back home. On the plane, he encounters the enigmatic Mr Wednesday, who claims to be a refugee from a distant war, a former god and the king of America. Together they embark on a profoundly strange journey across the heart of the USA, whilst all around them a storm of preternatural and epic proportions threatens to break.Scary, gripping and deeply unsettling, American Gods takes a long, hard look into the soul of America. You'll be surprised by what - and who - it finds there...This is the author's preferred text, never before published in the UK, and is about 12,000 words longer than the previous UK edition.","English","9999999999999","['Fantasy', 'Fiction', 'Urban Fantasy', 'Mythology', 'Audiobook', 'Science Fiction', 'Science Fiction Fantasy', 'Adult', 'Contemporary', 'Novels']","['Shadow Moon', 'Mr. Wednesday', 'Spider', 'Laura Moon', 'Hinzelmann', 'Easter', 'Whiskey Jack', 'Loki', 'Odin', 'Mr. Ibis', 'Samantha Black Crow', 'Bilquis', 'Media', 'Mad Sweeney', 'Czernobog', 'Mr. Jacquel', 'Mr. Nancy', 'Chad Mulligan', 'Margaret Black Crow', 'Mr. Town', 'Mr. World', 'Technical Boy']","Kindle Edition","Tenth Anniversary Edition","635","William Morrow","06/21/11","06/19/01","['Bram Stoker Award for Best Novel (2001)', 'Hugo Award for Best Novel (2002)', 'Nebula Award for Best Novel (2002)', 'Locus Award for Best Fantasy Novel (2002)', 'International Horror Guild Award Nominee for Best Novel (2001)', 'World Fantasy Award Nominee for Best Novel (2002)', 'SFX Award for Best Novel (2002)', 'Geffen Award (2003)', 'Mythopoeic Fantasy Award Nominee for Adult Literature (2002)', 'British Science Fiction Association Award Nominee for Best Novel (2001)', ""Grand Prix de l'Imaginaire Nominee for Roman étranger (2003)"", 'Prix Bob Morane for roman traduit (2003)', 'British Fantasy Award Nominee for Best Novel (August Derlith Fantasy Award) (2002)']","758439","['324019', '259232', '122365', '37228', '15595']","93","['United States of America', 'Chicago, Illinois (United States)', 'Chattanooga, Tennessee (United States)', 'Minnesota (United States)', 'Wisconsin (United States)', 'Illinois (United States)']","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1462924585l/30165203.jpg","119803","1357",""
"7126.The_Count_of_Monte_Cristo","The Count of Monte Cristo","","Alexandre Dumas, Robin Buss (Translator)","4.25","Thrown in prison for a crime he has not committed, Edmond Dantes is confined to the grim fortress of If. There he learns of a great hoard of treasure hidden on the Isle of Monte Cristo and he becomes determined not only to escape, but also to unearth the treasure and use it to plot the destruction of the three men responsible for his incarceration. Dumas’ epic tale of suffering and retribution, inspired by a real-life case of wrongful imprisonment, was a huge popular success when it was first serialized in the 1840s.Robin Buss’s lively English translation is complete and unabridged, and remains faithful to the style of Dumas’s original. This edition includes an introduction, explanatory notes and suggestions for further reading.","English","9780140449266","['Classics', 'Fiction', 'Historical Fiction', 'Adventure', 'Literature', 'France', 'Historical', 'Classic Literature', 'Novels', 'Romance']","['Edmond Dantès', 'Abbé Faria', 'Giovanni Bertuccio', 'Luigi Vampa', 'Haydée', 'Mercédès Mondego', 'Fernand Mondego', 'Albert de Morcerf', 'Baron Danglars', 'Gérard de Villefort', 'Valentine de Villefort', 'Noirtier de Villefort', 'Héloïse de Villefort', 'Pierre Morrel', 'Maximilien Morrel', 'Beauchamp', ""Franz d'Épinay"", 'Lucien Debray', 'Eugénie Danglars', 'Hermine Danglars', 'Benedetto', 'Kadrus (tailor,neighboring)']","Paperback","Penguin Classics","1276","Penguin Classics","05/27/03","10/28/44","[]","746424","['382868', '221216', '104031', '26008', '12301']","95","['Marseille (Marseilles) (France)', 'Montecristo (Italy)', 'Marseille (Marseilles) (France)', 'Montecristo (Italy)', 'Rome (Italy)', 'Paris (France)', 'France']","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309203605l/7126.jpg","119734","1379",6.13
"256008.Lonesome_Dove","Lonesome Dove","Lonesome Dove #1","Larry McMurtry","4.48","A love story, an adventure, and an epic of the frontier, Larry McMurtry’s Pulitzer Prize— winning classic, Lonesome Dove, the third book in the Lonesome Dove tetralogy, is the grandest novel ever written about the last defiant wilderness of America.Journey to the dusty little Texas town of Lonesome Dove and meet an unforgettable assortment of heroes and outlaws, whores and ladies, Indians and settlers. Richly authentic, beautifully written, always dramatic, Lonesome Dove is a book to make us laugh, weep, dream, and remember.","English","9780671683900","['Fiction', 'Historical Fiction', 'Westerns', 'Classics', 'Historical', 'Adventure', 'Novels', 'Literature', 'Audiobook', 'American']","['Captain Woodrow Call', 'Augustus ""Gus"" McCrae', 'Joshua Deets', 'Newt Dobbs', 'Pea Eye Parker', 'Lorena Wood']","Paperback","","960","Pocket Books","10/01/99","10/28/85","['Pulitzer Prize for Fiction (1986)', 'PEN/Faulkner Award for Fiction Nominee (1986)', 'National Book Critics Circle Award Nominee for Fiction (1985)', 'Spur Award for Best Western Novel (1985)']","149079","['95012', '36645', '12827', '2910', '1685']","97","['United States of America', 'Texas (United States)']","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559668037l/256008.jpg","119713","1343",4.55
"343.Perfume","Perfume: The Story of a Murderer","","Patrick Süskind, John E. Woods (Translator)","4.02","An acclaimed bestseller and international sensation, Patrick Suskind's classic novel provokes a terrifying examination of what happens when one man's indulgence in his greatest passion—his sense of smell—leads to murder.In the slums of eighteenth-century France, the infant Jean-Baptiste Grenouille is born with one sublime gift—an absolute sense of smell. As a boy, he lives to decipher the odors of Paris, and apprentices himself to a prominent perfumer who teaches him the ancient art of mixing precious oils and herbs. But Grenouille's genius is such that he is not satisfied to stop there, and he becomes obsessed with capturing the smells of objects such as brass doorknobs and fresh-cut wood. Then one day he catches a hint of a scent that will drive him on an ever-more-terrifying quest to create the ""ultimate perfume""—the scent of a beautiful young virgin. Told with dazzling narrative brilliance, Perfume is a hauntingly powerful tale of murder and sensual depravity.","English","9780140120837","['Fiction', 'Classics', 'Historical Fiction', 'Horror', 'Mystery', 'Thriller', 'Crime', 'Historical', 'German Literature', 'Novels']","['Jean-Baptiste Grenouille', 'Giuseppe Baldini', 'Madame Gaillard', 'Jeanne Bussie', 'Father Terrier', 'Grimal', 'The Plum Girl', 'Chénier', 'Marquis de Taillade-Espinasse', 'Madame Arnulfi', 'Dominique Druot', 'Antoine Richis', 'Laure Richis']","Paperback","","263","Penguin Books","10/28/87","10/28/85","['World Fantasy Award for Best Novel (1987)', 'PEN Translation Prize for John E. Woods (1987)']","328171","['127246', '115148', '58545', '18599', '8633']","92","['Paris (France)', 'Grasse (France)', 'Montpellier (France)', 'Auvergne (France)', 'France']","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1409112276l/343.jpg","119660","1362",2.6
"38709.Holes","Holes","Holes #1","Louis Sachar (Goodreads Author)","3.97","Stanley Yelnats is under a curse. A curse that began with his no-good-dirty-rotten-pig-stealing-great-great-grandfather and has since followed generations of Yelnats. Now Stanley has been unjustly sent to a boys’ detention center, Camp Green Lake, where the boys build character by spending all day, every day digging holes exactly five feet wide and five feet deep. There is no lake at Camp Green Lake. But there are an awful lot of holes.It doesn’t take long for Stanley to realize there’s more than character improvement going on at Camp Green Lake. The boys are digging holes because the warden is looking for something. But what could be buried under a dried-up lake? Stanley tries to dig up the truth in this inventive and darkly humorous tale of crime and punishment—and redemption.","English","9780439244190","['Young Adult', 'Fiction', 'Childrens', 'Middle Grade', 'Realistic Fiction', 'Classics', 'Mystery', 'Adventure', 'School', 'Contemporary']","['Stanley Yelnats']","Paperback","","233","Scholastic","09/02/00","08/20/98","['Newbery Medal (1999)', ""National Book Award for Young People's Literature (1998)"", ""West Australian Young Readers' Book Award (WAYRBA) for Older Readers (2001)"", 'Grand Canyon Reader Award for Teen Book (2001)', 'Nene Award (2001)', 'Maryland Black-Eyed Susan Book Award for Grade 6-9 (2001)', ""Massachusetts Children's Book Award (2001)"", ""Flicker Tale Children's Book Award (2000)"", ""Pennsylvania Young Readers' Choice Award for Grades 6-8 (2000)"", ""Dorothy Canfield Fisher Children's Book Award (2000)"", 'Evergreen Teen Book Award (2001)', 'Soaring Eagle Book Award (2003)', 'Sunshine State Young Readers Award for Grades 3-5 and Grades 6-8 (2002)', ""Pacific Northwest Library Association Young Reader's Choice Award for Junior (2001)"", 'Zilveren Zoen (2000)', 'Deutscher Jugendliteraturpreis Nominee for Jugendbuch (2001)', 'Boston Globe-Horn Book Award for Fiction (1999)', 'New Mexico Land of Enchantment Award for Young Adult (2001)', ""William Allen White Children's Book Award (2001)"", 'Oklahoma Sequoyah Award for Children and YA (2001)', ""Rebecca Caudill Young Readers' Book Award (2002)"", 'Premi Protagonista Jove for Categoria 14-15 anys (2000)']","969512","['348320', '336345', '212135', '52958', '19754']","93","['Green Lake, Texas (United States)']","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1603402798l/38709._SX318_.jpg","118874","1422",3.1
"100915.The_Lion_the_Witch_and_the_Wardrobe","The Lion, the Witch and the Wardrobe","The Chronicles of Narnia (Publication Order) #1","C.S. Lewis","4.22","Narnia...the land beyond the wardrobe door, a secret place frozen in eternal winter, a magical country waiting to be set free.Lucy is the first to find the secret of the wardrobe in the professor's mysterious old house. At first her brothers and sister don't believe her when she tells of her visit to the land of Narnia. But soon Edmund, then Peter and Susan step through the wardrobe themselves. In Narnia they find a country buried under the evil enchantment of the White Witch. When they meet the Lion Aslan, they realize they've been called to a great adventure and bravely join the battle to free Narnia from the Witch's sinister spell.","English","9999999999999","['Fantasy', 'Classics', 'Fiction', 'Young Adult', 'Childrens', 'Adventure', 'Middle Grade', 'Christian', 'Magic', 'Christian Fiction']","['Aslan', 'Lucy Pevensie', 'Edmund Pevensie', 'Mr. Tumnus', 'Peter Pevensie', 'Susan Pevensie', 'Jadis', 'Mr. & Mrs. Beaver']","Paperback","Film Tie-in Edition (US/CAN)","206","HarperCollins Publishers","10/28/05","10/16/50","['Lewis Carroll Shelf Award (1962)', ""The Keith Barker Millennium Children's Book Awards 'Children's Book of the Century'"", 'Retro Hugo Award Nominee for Best Novel (2001)']","2127972","['1023149', '672098', '333179', '71663', '27883']","95","['London, England', 'Narnia']","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353029077l/100915.jpg","118406","1476",""
"472331.Watchmen","Watchmen","Watchmen #1-12","Alan Moore (Goodreads Author), Dave Gibbons (Illustrator/Letterer), John Higgins (Colorist)","4.36","This Hugo Award-winning graphic novel chronicles the fall from grace of a group of super-heroes plagued by all-too-human failings. Along the way, the concept of the super-hero is dissected as the heroes are stalked by an unknown assassin.One of the most influential graphic novels of all time and a perennial best-seller, Watchmen has been studied on college campuses across the nation and is considered a gateway title, leading readers to other graphic novels such as V for Vendetta, Batman: The Dark Knight Returns and The Sandman series.","English","9780930289232","['Graphic Novels', 'Comics', 'Fiction', 'Science Fiction', 'Fantasy', 'Graphic Novels Comics', 'Comic Book', 'Classics', 'Superheroes', 'Dystopia']","['Dr. Manhattan', 'Rorschach', 'Hollis Mason', 'Daniel Dreiberg', 'Sally Jupiter', 'Laurel Jupiter', 'Adrian Veidt', 'Edward Blake']","Paperback","","416","DC Comics","10/28/05","09/08/87","['Hugo Award for Other Forms (1988)', 'Locus Award for Best Non-Fiction/Art (1988)', 'Harvey Awards for Best Writer (for Alan Moore), Best Artist or Penciller (for Dave Gibbons), Best Continuing or Limited Series, Best Single Issue (""Watchmen #9""), Best Graphic Album, Best Colorist (for John Higgins) & Special Award for Excellence in Production  (1988)', ""Prix du Festival d'Angoulême for Alph-art du meilleur album étranger (1989)"", 'Urhunden Prize for Foreign Album (1992)', 'Will Eisner Comic Industry Awards for Best Archival Collection/Project–Comic Books (in 2006 awards, for Absolute edition), Best Finite Series, Best Graphic Album, Best Writer (for Alan Moore), Best Writer/Artist (single or team) (for Alan Moore & Dave Gibbons) (1988)', 'IGN Award for Best Collection (2005)']","487212","['278346', '136403', '51447', '13455', '7561']","96","['New York City, New York (United States)']","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442239711l/472331.jpg","116722","1322",4.85
"830502.It","It","","Stephen King (Goodreads Author)","4.24","Welcome to Derry, Maine ...It’s a small city, a place as hauntingly familiar as your own hometown. Only in Derry the haunting is real ...They were seven teenagers when they first stumbled upon the horror. Now they are grown-up men and women who have gone out into the big world to gain success and happiness. But none of them can withstand the force that has drawn them back to Derry to face the nightmare without an end, and the evil without a name.","English","9780450411434","['Horror', 'Fiction', 'Thriller', 'Fantasy', 'Audiobook', 'Mystery', 'Adult', 'Paranormal', 'Classics', 'Novels']","['Dick Halloran', 'Pennywise the Dancing Clown', 'Bill Denbrough', 'Richie Tozier', 'Eddie Kaspbrak', 'Stan Uris', 'Ben Hanscom', 'Beverly Marsh', 'Mike Hanlon', 'Frank Dodd', 'Henry Bowers', 'Audra Phillips', 'George Denbrough', 'Adrian Mellon', 'Patrick Hockstetter', 'American Law Enforcement']","Paperback","","1116","New English Library","10/01/87","09/15/86","['Locus Award Nominee for Best Fantasy Novel (1987)', 'World Fantasy Award Nominee for Best Novel (1987)', 'Colorado Blue Spruce Young Adult Book Award (1994)', 'British Fantasy Award for Best Novel (1987)']","802411","['407925', '238592', '111644', '29499', '14751']","94","['Derry, Maine (United States)', 'New York City, New York (United States)', 'Chicago, Illinois (United States)', 'Los Angeles, California (United States)', 'Atlanta, Georgia (United States)']","https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1334416842l/830502.jpg","116529","1354",5.71
